# mBoxItem0
2002014, 1032014, 1, 1, 0.008000, false                                                                                 # Pink-Flowered Earrings
2002014, 1032015, 1, 1, 0.008000, false                                                                                 # Metal Silver Earrings
2002014, 1102015, 1, 1, 0.008000, false                                                                                 # Blue Magic Cape
2002014, 1102016, 1, 1, 0.008000, false                                                                                 # Red Magic Cape
2002014, 1102017, 1, 1, 0.008000, false                                                                                 # White Magic Cape
2002014, 1102018, 1, 1, 0.008000, false                                                                                 # Black Magic Cape
2002014, 2000005, 1, 1, 0.040000, false                                                                                 # Power Elixir
2002014, 2001000, 1, 1, 0.200000, false                                                                                 # Watermelon
2002014, 2001001, 1, 1, 0.200000, false                                                                                 # Ice Cream Pop
2002014, 2001002, 1, 1, 0.200000, false                                                                                 # Red Bean Sundae
2002014, 2020009, 1, 1, 0.200000, false                                                                                 # Orange Juice
2002014, 2020010, 1, 1, 0.200000, false                                                                                 # Grape Juice
2002014, 2020014, 1, 1, 0.040000, false                                                                                 # Sunrise Dew
2002014, 2020015, 1, 1, 0.040000, false                                                                                 # Sunset Dew

# fgodItem16
2002017, 4004000, 1, 1, 0.100000, false                                                                                 # Power Crystal Ore
2002017, 4004001, 1, 1, 0.100000, false                                                                                 # Wisdom Crystal Ore
2002017, 4004002, 1, 1, 0.100000, false                                                                                 # DEX Crystal Ore
2002017, 4004003, 1, 1, 0.100000, false                                                                                 # LUK Crystal Ore
2002017, 4004004, 1, 1, 0.100000, false                                                                                 # Dark Crystal Ore
2002017, 4005000, 1, 1, 0.010000, false                                                                                 # Power Crystal
2002017, 4005001, 1, 1, 0.010000, false                                                                                 # Wisdom Crystal
2002017, 4005002, 1, 1, 0.010000, false                                                                                 # DEX Crystal
2002017, 4005003, 1, 1, 0.010000, false                                                                                 # LUK Crystal
2002017, 4005004, 1, 1, 0.010000, false                                                                                 # Dark Crystal

# fgodItem17
2002018, 1082060, 1, 1, 0.040000, false                                                                                 # Sapphire Clench
2002018, 1082087, 1, 1, 0.040000, false                                                                                 # Gold Manute
2002018, 1082090, 1, 1, 0.040000, false                                                                                 # Sephia Garner
2002018, 1082093, 1, 1, 0.040000, false                                                                                 # Steal Pow
2002018, 1082096, 1, 1, 0.040000, false                                                                                 # Silver Rover
2002018, 1082099, 1, 1, 0.040000, false                                                                                 # Blue Lorin
2002018, 1082104, 1, 1, 0.040000, false                                                                                 # Mithril Husk
2002018, 1082107, 1, 1, 0.040000, false                                                                                 # Gold Eyes
2002018, 2000004, 1, 1, 0.600000, false                                                                                 # Elixir
2002018, 2000004, 1, 1, 0.300000, false                                                                                 # Elixir
2002018, 2000004, 1, 1, 0.100000, false                                                                                 # Elixir
2002018, 2000004, 1, 1, 0.100000, false                                                                                 # Elixir
2002018, 2000004, 1, 1, 0.100000, false                                                                                 # Elixir
2002018, 2000005, 1, 1, 0.400000, false                                                                                 # Power Elixir
2002018, 2000005, 1, 1, 0.100000, false                                                                                 # Power Elixir
2002018, 2000005, 1, 1, 0.200000, false                                                                                 # Power Elixir
2002018, 2000005, 1, 1, 0.100000, false                                                                                 # Power Elixir
2002018, 2000005, 1, 1, 0.100000, false                                                                                 # Power Elixir
2002018, 2000006, 1, 1, 0.300000, false                                                                                 # Mana Elixir
2002018, 2000006, 1, 1, 0.300000, false                                                                                 # Mana Elixir
2002018, 2000006, 1, 1, 0.300000, false                                                                                 # Mana Elixir
2002018, 2000006, 1, 1, 0.600000, false                                                                                 # Mana Elixir
2002018, 2000006, 1, 1, 0.900000, false                                                                                 # Mana Elixir
2002018, 2020013, 1, 1, 0.100000, false                                                                                 # Reindeer Milk
2002018, 2020013, 1, 1, 0.100000, false                                                                                 # Reindeer Milk
2002018, 2020013, 1, 1, 0.300000, false                                                                                 # Reindeer Milk
2002018, 2020013, 1, 1, 0.500000, false                                                                                 # Reindeer Milk
2002018, 2020013, 1, 1, 0.100000, false                                                                                 # Reindeer Milk
2002018, 2020014, 1, 1, 0.300000, false                                                                                 # Sunrise Dew
2002018, 2020014, 1, 1, 0.100000, false                                                                                 # Sunrise Dew
2002018, 2020014, 1, 1, 0.100000, false                                                                                 # Sunrise Dew
2002018, 2020014, 1, 1, 0.100000, false                                                                                 # Sunrise Dew
2002018, 2020014, 1, 1, 0.500000, false                                                                                 # Sunrise Dew

# snowdrop
2092000, 2060005, 20, 40, 0.200000, false                                                                               # Snowball
2092000, 2060005, 20, 40, 0.200000, false                                                                               # Snowball
2092000, 2060005, 20, 40, 0.200000, false                                                                               # Snowball
2092000, 2060005, 20, 40, 0.200000, false                                                                               # Snowball
2092000, 2060005, 20, 40, 0.200000, false                                                                               # Snowball
2092000, 2060005, 20, 40, 0.200000, false                                                                               # Snowball
2092000, 2060006, 20, 40, 0.100000, false                                                                               # Big Snowball
2092000, 2060006, 20, 40, 0.100000, false                                                                               # Big Snowball
2092000, 2060006, 20, 40, 0.100000, false                                                                               # Big Snowball
2092000, 2060006, 20, 40, 0.100000, false                                                                               # Big Snowball
2092000, 2060006, 20, 40, 0.100000, false                                                                               # Big Snowball
2092000, 2060006, 20, 40, 0.100000, false                                                                               # Big Snowball

# snowdrop1
2092001, 1472063, 1, 1, 1.000000, false                                                                                 # Magical Mitten

# boxItem0
2112000, 2000005, 1, 1, 1.000000, false                                                                                 # Power Elixir

# boxItem1
2112001, 2000004, 1, 1, 1.000000, false                                                                                 # Elixir

# boxItem2
2112002, 2020001, 1, 1, 1.000000, false                                                                                 # Fried Chicken

# boxItem3
2112003, 2022001, 1, 1, 1.000000, false                                                                                 # Red Bean Porridge

# boxKey0
2112004, 4001016, 1, 1, 1.000000, false                                                                                 # The Key

# boxPaper0
2112005, 4001015, 1, 1, 1.000000, false                                                                                 # Paper Document

# boxItem0
2112007, 2000005, 1, 1, 1.000000, false                                                                                 # Power Elixir

# boxItem1
2112008, 2000004, 1, 1, 1.000000, false                                                                                 # Elixir

# boxItem2
2112009, 2020001, 1, 1, 1.000000, false                                                                                 # Fried Chicken

# boxItem3
2112010, 2022001, 1, 1, 1.000000, false                                                                                 # Red Bean Porridge

# boxKey0
2112011, 4001016, 1, 1, 1.000000, false                                                                                 # The Key

# boxPaper0
2112012, 4001015, 1, 1, 1.000000, false                                                                                 # Paper Document

# boxBItem0
2112014, 4001018, 1, 1, 1.000000, false                                                                                 # Fire Ore

# s4frameItem0
2112015, 2280000, 1, 1, 1.000000, false                                                                                 # Lava Bottle

# s4fireHawkItem0
2112016, 4001113, 1, 1, 1.000000, false                                                                                 # Phoenix's Egg

# s4iceEagleItem0
2112017, 4001114, 1, 1, 1.000000, false                                                                                 # Freezer's Egg

# ludiquest0
2202000, 4031145, 1, 1, 1.000000, false                                                                                 # Pendulum

# ludiquest1
2202001, 4031092, 1, 1, 1.000000, true                                                                                  # Machine Parts

# ludiquest2
2202002, 2000000, 1, 1, 0.200000, false                                                                                 # Red Potion

# ludiquest3
2202003, 4001022, 1, 1, 1.000000, false                                                                                 # Pass of Dimension

# ludiquest4
2202004, 1032011, 1, 1, 0.008000, false                                                                                 # Blue Moon
2202004, 1032012, 1, 1, 0.008000, false                                                                                 # Skull Earrings
2202004, 1032013, 1, 1, 0.008000, false                                                                                 # Red-Hearted Earrings
2202004, 1102000, 1, 1, 0.008000, false                                                                                 # Green Napoleon
2202004, 1102001, 1, 1, 0.008000, false                                                                                 # Blue Napoleon
2202004, 1102002, 1, 1, 0.008000, false                                                                                 # Red Napoleon
2202004, 1102003, 1, 1, 0.008000, false                                                                                 # White Napoleon
2202004, 1102004, 1, 1, 0.008000, false                                                                                 # Black Napoleon
2202004, 2000005, 1, 1, 0.040000, false                                                                                 # Power Elixir
2202004, 2001000, 1, 1, 0.200000, false                                                                                 # Watermelon
2202004, 2001001, 1, 1, 0.200000, false                                                                                 # Ice Cream Pop
2202004, 2001002, 1, 1, 0.200000, false                                                                                 # Red Bean Sundae
2202004, 2020009, 1, 1, 0.200000, false                                                                                 # Orange Juice
2202004, 2020010, 1, 1, 0.200000, false                                                                                 # Grape Juice
2202004, 2020014, 1, 1, 0.040000, false                                                                                 # Sunrise Dew
2202004, 2020015, 1, 1, 0.040000, false                                                                                 # Sunset Dew

# osquest0
2212000, 2000002, 1, 1, 0.300000, false                                                                                 # White Potion
2212000, 4031141, 1, 1, 0.150000, true                                                                                  # Parts #1

# osquest1
2212001, 2000003, 1, 1, 0.300000, false                                                                                 # Blue Potion
2212001, 4031142, 1, 1, 0.150000, true                                                                                  # Parts #2

# osquest2
2212002, 2000001, 1, 1, 0.300000, false                                                                                 # Orange Potion
2212002, 4031143, 1, 1, 0.150000, true                                                                                  # Parts #3

# osquest3
2212003, 2000001, 1, 1, 0.200000, false                                                                                 # Orange Potion
2212003, 4031107, 1, 1, 0.330000, true                                                                                  # Dogon's Report

# osquest4
2212004, 2000000, 1, 1, 0.100000, false                                                                                 # Red Potion
2212004, 4031116, 1, 1, 0.200000, true                                                                                  # Secret Document

# osquest5
2212005, 2000000, 1, 1, 0.100000, false                                                                                 # Red Potion
2212005, 4031136, 1, 1, 0.080000, true                                                                                  # Gray's Document

# fvquest2
2222000, 2000000, 1, 1, 0.100000, false                                                                                 # Red Potion
2222000, 2000001, 1, 1, 0.100000, false                                                                                 # Orange Potion
2222000, 4031231, 1, 1, 0.300000, true                                                                                  # Artemisia
2222000, 4031258, 1, 1, 0.300000, true                                                                                  # Chrysanthemum

# fvevent0
2222001, 2001000, 1, 1, 0.050000, false                                                                                 # Watermelon
2222001, 2001000, 1, 1, 0.050000, false                                                                                 # Watermelon
2222001, 2001000, 1, 1, 0.050000, false                                                                                 # Watermelon
2222001, 2001000, 1, 1, 0.050000, false                                                                                 # Watermelon
2222001, 2001000, 1, 1, 0.050000, false                                                                                 # Watermelon
2222001, 4031701, 1, 1, 1.000000, false                                                                                 # Chumji's Watermelon
2222001, 4031702, 1, 1, 1.000000, false                                                                                 # Transparent Item

# aquaItem0
2302000, 2022040, 1, 1, 0.100000, false                                                                                 # Air Bubble
2302000, 4031274, 1, 1, 0.020000, true                                                                                  # Piece of Paper A
2302000, 4031275, 1, 1, 0.020000, true                                                                                  # Piece of Paper B
2302000, 4031276, 1, 1, 0.020000, true                                                                                  # Piece of Paper C
2302000, 4031277, 1, 1, 0.020000, true                                                                                  # Piece of Paper D
2302000, 4031278, 1, 1, 0.020000, true                                                                                  # Piece of Paper E

# aquaItem1
2302001, 2000001, 1, 1, 0.200000, false                                                                                 # Orange Potion
2302001, 4031251, 1, 1, 0.250000, true                                                                                  # Sea Dust

# aquaItem2
2302002, 2000001, 1, 1, 0.200000, false                                                                                 # Orange Potion
2302002, 2022040, 1, 1, 0.050000, false                                                                                 # Air Bubble

# s4resurItem0
2302003, 4161017, 1, 1, 1.000000, false                                                                                 # Caron's Note

# tameItem0
2302005, 4031508, 1, 1, 0.800000, true                                                                                  # Kenta's Report

# leafItem0
2402000, 2022086, 1, 1, 0.100000, false                                                                                 # Red Fruit
2402000, 2022087, 1, 1, 0.100000, false                                                                                 # Black Fruit
2402000, 2022088, 1, 1, 0.100000, false                                                                                 # Blue Fruit

# leafItem1
2402001, 2022086, 1, 1, 0.100000, false                                                                                 # Red Fruit
2402001, 2022087, 1, 1, 0.100000, false                                                                                 # Black Fruit
2402001, 2022088, 1, 1, 0.100000, false                                                                                 # Blue Fruit

# hontaleItem0
2402002, 4001088, 1, 1, 1.000000, false                                                                                 # Crystal Key : 2nd Room of Maze

# hontaleItem1
2402003, 4001089, 1, 1, 1.000000, false                                                                                 # Crystal Key : 3rd Room of Maze

# hontaleItem2
2402004, 4001090, 1, 1, 1.000000, false                                                                                 # Crystal Key : 4th Room of Maze

# hontaleItem3
2402005, 4001091, 1, 1, 1.000000, false                                                                                 # Crystal Key : 5th Room of Maze

# hontaleItem4
2402006, 4001093, 1, 1, 1.000000, false                                                                                 # Blue Key

# muruengItem0
2502000, 2022116, 1, 1, 0.500000, false                                                                                 # Peach

# muruengItem1
2502001, 2022116, 1, 1, 0.500000, false                                                                                 # Peach

# davyItem0
2512000, 2022131, 1, 1, 0.600000, false                                                                                 # Ginseng Concentrate
2512000, 2022131, 1, 1, 0.600000, false                                                                                 # Ginseng Concentrate
2512000, 2022131, 1, 1, 0.600000, false                                                                                 # Ginseng Concentrate
2512000, 2022131, 1, 1, 1.000000, false                                                                                 # Ginseng Concentrate
2512000, 2022131, 1, 1, 0.600000, false                                                                                 # Ginseng Concentrate
2512000, 2022131, 1, 1, 0.600000, false                                                                                 # Ginseng Concentrate
2512000, 4031438, 1, 1, 0.150000, false                                                                                 # Lord Pirate's Travel Diary

# davyItem1
2512001, 2000002, 1, 1, 0.150000, false                                                                                 # White Potion
2512001, 2000002, 1, 1, 0.150000, false                                                                                 # White Potion
2512001, 2000002, 1, 1, 0.150000, false                                                                                 # White Potion
2512001, 2000002, 1, 1, 0.150000, false                                                                                 # White Potion
2512001, 2000002, 1, 1, 0.150000, false                                                                                 # White Potion
2512001, 2000003, 1, 1, 0.300000, false                                                                                 # Blue Potion
2512001, 2000003, 1, 1, 0.300000, false                                                                                 # Blue Potion
2512001, 2000003, 1, 1, 0.300000, false                                                                                 # Blue Potion
2512001, 2000006, 1, 1, 0.150000, false                                                                                 # Mana Elixir
2512001, 2000006, 1, 1, 0.150000, false                                                                                 # Mana Elixir
2512001, 2000006, 1, 1, 0.150000, false                                                                                 # Mana Elixir
2512001, 2020013, 1, 1, 0.150000, false                                                                                 # Reindeer Milk
2512001, 2020014, 1, 1, 0.150000, false                                                                                 # Sunrise Dew
2512001, 2020015, 1, 1, 0.150000, false                                                                                 # Sunset Dew
2512001, 2022131, 1, 1, 0.600000, false                                                                                 # Ginseng Concentrate
2512001, 2022131, 1, 1, 0.600000, false                                                                                 # Ginseng Concentrate
2512001, 2022131, 1, 1, 0.600000, false                                                                                 # Ginseng Concentrate
2512001, 2022131, 1, 1, 0.600000, false                                                                                 # Ginseng Concentrate
2512001, 2022131, 1, 1, 0.600000, false                                                                                 # Ginseng Concentrate
2512001, 2040001, 1, 1, 0.070000, false                                                                                 # Scroll for Helmet for DEF 60%
2512001, 2040002, 1, 1, 0.070000, false                                                                                 # Scroll for Helmet for DEF 10%
2512001, 2040704, 1, 1, 0.030000, false                                                                                 # Scroll for Shoes for Jump 60%
2512001, 2040705, 1, 1, 0.030000, false                                                                                 # Scroll for Shoes for Jump 10%
2512001, 4004004, 1, 1, 0.050000, false                                                                                 # Dark Crystal Ore
2512001, 4031551, 1, 1, 1.000000, true                                                                                  # Lord Pirate's Treasures

# ariantItem0
2602000, 4031574, 1, 1, 1.000000, true                                                                                  # Sky Jewel

# magatiaItem0
2612000, 4031695, 1, 1, 0.500000, true                                                                                  # Snow Rose

# rnjItem0
2612001, 4001135, 1, 1, 1.000000, false                                                                                 # Zenumist's Experiment Files

# rnjItem1
2612002, 4001134, 1, 1, 1.000000, false                                                                                 # Alcadno's Experiment Files

# rnjItem2
2612003, 2022000, 1, 1, 0.100000, false                                                                                 # Pure Water
2612003, 2022003, 1, 1, 0.150000, false                                                                                 # Unagi
2612003, 2022174, 1, 1, 0.200000, false                                                                                 # White Potion
2612003, 2022177, 1, 1, 0.200000, false                                                                                 # Mana Elixir

# magatiaItem1
2612004, 4031703, 1, 1, 1.000000, true                                                                                  # Regular Tree Branch

# magaScript0
2619000, 4031709, 1, 1, 1.000000, true                                                                                  # Lightless Magic Device

# amoriaItem0
6702000, 4031595, 1, 1, 1.000000, false                                                                                 # Magik Mirror Shard

# amoriaItem2
6702002, 1032043, 1, 1, 0.090000, false                                                                                 # Cecelia's Earrings
6702002, 1032044, 1, 1, 0.090000, false                                                                                 # Moonstar Earrings
6702002, 1032045, 1, 1, 0.090000, false                                                                                 # Celestial Earrings
6702002, 1102099, 1, 1, 0.000500, false                                                                                 # Amos's Royal Cape
6702002, 1102100, 1, 1, 0.000500, false                                                                                 # Amos's Spirit Cape
6702002, 2000004, 1, 1, 0.080000, false                                                                                 # Elixir
6702002, 2000005, 1, 1, 0.080000, false                                                                                 # Power Elixir
6702002, 2020010, 1, 1, 0.078000, false                                                                                 # Grape Juice
6702002, 2020013, 1, 1, 0.024500, false                                                                                 # Reindeer Milk
6702002, 2022015, 1, 1, 0.040000, false                                                                                 # Mushroom Miso Ramen
6702002, 2022179, 1, 1, 0.050000, false                                                                                 # Onyx Apple
6702002, 2022180, 1, 1, 0.050000, false                                                                                 # Amorian Rice Cookie
6702002, 2022181, 1, 1, 0.037500, false                                                                                 # Victoria's Amorian Basket
6702002, 2022182, 1, 1, 0.050000, false                                                                                 # Crystalized Pineapple Chew
6702002, 2040005, 1, 1, 0.000300, false                                                                                 # Scroll for Helmet for HP 10%
6702002, 2040804, 1, 1, 0.000400, false                                                                                 # Scroll for Gloves for ATT 60%
6702002, 2041035, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for STR 30%
6702002, 2041037, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for INT 30%
6702002, 2041039, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for DEX 30%
6702002, 2041041, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for LUK 30%
6702002, 3010011, 1, 1, 0.000500, false                                                                                 # Amorian Relaxer
6702002, 4011006, 1, 1, 0.050000, false                                                                                 # Gold Plate
6702002, 4020007, 1, 1, 0.066000, false                                                                                 # Diamond Ore
6702002, 4020008, 1, 1, 0.090000, false                                                                                 # Black Crystal Ore
6702002, 4021007, 1, 1, 0.070000, false                                                                                 # Diamond

# amoriaItem3
6702003, 1032043, 1, 1, 0.090000, false                                                                                 # Cecelia's Earrings
6702003, 1032044, 1, 1, 0.090000, false                                                                                 # Moonstar Earrings
6702003, 1032045, 1, 1, 0.090000, false                                                                                 # Celestial Earrings
6702003, 1102099, 1, 1, 0.000500, false                                                                                 # Amos's Royal Cape
6702003, 1102100, 1, 1, 0.000500, false                                                                                 # Amos's Spirit Cape
6702003, 2000004, 1, 1, 0.080000, false                                                                                 # Elixir
6702003, 2000005, 1, 1, 0.080000, false                                                                                 # Power Elixir
6702003, 2020010, 1, 1, 0.078000, false                                                                                 # Grape Juice
6702003, 2020013, 1, 1, 0.024500, false                                                                                 # Reindeer Milk
6702003, 2022015, 1, 1, 0.040000, false                                                                                 # Mushroom Miso Ramen
6702003, 2022179, 1, 1, 0.050000, false                                                                                 # Onyx Apple
6702003, 2022180, 1, 1, 0.050000, false                                                                                 # Amorian Rice Cookie
6702003, 2022181, 1, 1, 0.037500, false                                                                                 # Victoria's Amorian Basket
6702003, 2022182, 1, 1, 0.050000, false                                                                                 # Crystalized Pineapple Chew
6702003, 2040005, 1, 1, 0.000300, false                                                                                 # Scroll for Helmet for HP 10%
6702003, 2040804, 1, 1, 0.000400, false                                                                                 # Scroll for Gloves for ATT 60%
6702003, 2041035, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for STR 30%
6702003, 2041037, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for INT 30%
6702003, 2041039, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for DEX 30%
6702003, 2041041, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for LUK 30%
6702003, 3010011, 1, 1, 0.000500, false                                                                                 # Amorian Relaxer
6702003, 4011006, 1, 1, 0.050000, false                                                                                 # Gold Plate
6702003, 4020007, 1, 1, 0.066000, false                                                                                 # Diamond Ore
6702003, 4020008, 1, 1, 0.090000, false                                                                                 # Black Crystal Ore
6702003, 4021007, 1, 1, 0.070000, false                                                                                 # Diamond

# amoriaItem4
6702004, 1032043, 1, 1, 0.090000, false                                                                                 # Cecelia's Earrings
6702004, 1032044, 1, 1, 0.090000, false                                                                                 # Moonstar Earrings
6702004, 1032045, 1, 1, 0.090000, false                                                                                 # Celestial Earrings
6702004, 1102099, 1, 1, 0.000500, false                                                                                 # Amos's Royal Cape
6702004, 1102100, 1, 1, 0.000500, false                                                                                 # Amos's Spirit Cape
6702004, 2000004, 1, 1, 0.080000, false                                                                                 # Elixir
6702004, 2000005, 1, 1, 0.080000, false                                                                                 # Power Elixir
6702004, 2020010, 1, 1, 0.078000, false                                                                                 # Grape Juice
6702004, 2020013, 1, 1, 0.024500, false                                                                                 # Reindeer Milk
6702004, 2022015, 1, 1, 0.040000, false                                                                                 # Mushroom Miso Ramen
6702004, 2022179, 1, 1, 0.050000, false                                                                                 # Onyx Apple
6702004, 2022180, 1, 1, 0.050000, false                                                                                 # Amorian Rice Cookie
6702004, 2022181, 1, 1, 0.037500, false                                                                                 # Victoria's Amorian Basket
6702004, 2022182, 1, 1, 0.050000, false                                                                                 # Crystalized Pineapple Chew
6702004, 2040005, 1, 1, 0.000300, false                                                                                 # Scroll for Helmet for HP 10%
6702004, 2040804, 1, 1, 0.000400, false                                                                                 # Scroll for Gloves for ATT 60%
6702004, 2041035, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for STR 30%
6702004, 2041037, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for INT 30%
6702004, 2041039, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for DEX 30%
6702004, 2041041, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for LUK 30%
6702004, 3010011, 1, 1, 0.000500, false                                                                                 # Amorian Relaxer
6702004, 4011006, 1, 1, 0.050000, false                                                                                 # Gold Plate
6702004, 4020007, 1, 1, 0.066000, false                                                                                 # Diamond Ore
6702004, 4020008, 1, 1, 0.090000, false                                                                                 # Black Crystal Ore
6702004, 4021007, 1, 1, 0.070000, false                                                                                 # Diamond

# amoriaItem5
6702005, 1032043, 1, 1, 0.090000, false                                                                                 # Cecelia's Earrings
6702005, 1032044, 1, 1, 0.090000, false                                                                                 # Moonstar Earrings
6702005, 1032045, 1, 1, 0.090000, false                                                                                 # Celestial Earrings
6702005, 1102099, 1, 1, 0.000500, false                                                                                 # Amos's Royal Cape
6702005, 1102100, 1, 1, 0.000500, false                                                                                 # Amos's Spirit Cape
6702005, 2000004, 1, 1, 0.080000, false                                                                                 # Elixir
6702005, 2000005, 1, 1, 0.080000, false                                                                                 # Power Elixir
6702005, 2020010, 1, 1, 0.078000, false                                                                                 # Grape Juice
6702005, 2020013, 1, 1, 0.024500, false                                                                                 # Reindeer Milk
6702005, 2022015, 1, 1, 0.040000, false                                                                                 # Mushroom Miso Ramen
6702005, 2022179, 1, 1, 0.050000, false                                                                                 # Onyx Apple
6702005, 2022180, 1, 1, 0.050000, false                                                                                 # Amorian Rice Cookie
6702005, 2022181, 1, 1, 0.037500, false                                                                                 # Victoria's Amorian Basket
6702005, 2022182, 1, 1, 0.050000, false                                                                                 # Crystalized Pineapple Chew
6702005, 2040005, 1, 1, 0.000300, false                                                                                 # Scroll for Helmet for HP 10%
6702005, 2040804, 1, 1, 0.000400, false                                                                                 # Scroll for Gloves for ATT 60%
6702005, 2041035, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for STR 30%
6702005, 2041037, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for INT 30%
6702005, 2041039, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for DEX 30%
6702005, 2041041, 1, 1, 0.000300, false                                                                                 # Dark scroll for Cape for LUK 30%
6702005, 3010011, 1, 1, 0.000500, false                                                                                 # Amorian Relaxer
6702005, 4011006, 1, 1, 0.050000, false                                                                                 # Gold Plate
6702005, 4020007, 1, 1, 0.066000, false                                                                                 # Diamond Ore
6702005, 4020008, 1, 1, 0.090000, false                                                                                 # Black Crystal Ore
6702005, 4021007, 1, 1, 0.070000, false                                                                                 # Diamond

# amoriaItem6
6702006, 1032043, 1, 1, 0.090000, false                                                                                 # Cecelia's Earrings
6702006, 1032044, 1, 1, 0.090000, false                                                                                 # Moonstar Earrings
6702006, 1032045, 1, 1, 0.090000, false                                                                                 # Celestial Earrings
6702006, 1102099, 1, 1, 0.000500, false                                                                                 # Amos's Royal Cape
6702006, 1102100, 1, 1, 0.000500, false                                                                                 # Amos's Spirit Cape
6702006, 2000004, 1, 1, 0.080000, false                                                                                 # Elixir
6702006, 2000005, 1, 1, 0.080000, false                                                                                 # Power Elixir
6702006, 2020010, 1, 1, 0.078000, false                                                                                 # Grape Juice
6702006, 2020013, 1, 1, 0.024500, false                                                                                 # Reindeer Milk
6702006, 2022015, 1, 1, 0.040000, false                                                                                 # Mushroom Miso Ramen
6702006, 2022179, 1, 1, 0.050000, false                                                                                 # Onyx Apple
6702006, 2022180, 1, 1, 0.050000, false                                                                                 # Amorian Rice Cookie
6702006, 2022181, 1, 1, 0.037500, false                                                                                 # Victoria's Amorian Basket
6702006, 2022182, 1, 1, 0.050000, false                                                                                 # Crystalized Pineapple Chew
6702006, 2040005, 1, 1, 0.000300, false                                                                                 # Scroll for Helmet for HP 10%
